============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3400000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0004742   8.1285E+07 -8.8968E+05 -6.6886E+05
0004743   7.8631E+07  4.6046E+04  8.4416E+05
0004744   8.1827E+07  1.7982E+06 -8.3330E+05
0004745   7.9470E+07 -2.1921E+06 -3.9351E+05
0004746   8.1599E+07  1.0420E+06 -6.7392E+05
0004747   7.9951E+07 -1.9057E+06 -4.6264E+06
0004748   7.9945E+07  8.7576E+05 -2.0516E+05
0004749   7.8219E+07  3.0922E+06 -1.0757E+06
0004750   8.1469E+07 -1.3899E+06  5.0040E+05
0004751   8.1624E+07 -1.5876E+06  9.7585E+05
0004752   8.0140E+07  1.0917E+04 -1.2850E+06
0004753   8.2190E+07 -1.2593E+06  2.4181E+06
0004754   7.9997E+07 -2.1854E+06  1.4914E+05
0004755   8.2263E+07 -4.6827E+05  1.9147E+04
0004756   8.1084E+07 -2.3578E+06  4.0358E+06
0004757   8.0828E+07 -1.8557E+06 -1.9088E+06
0004758   8.0370E+07  1.3476E+06 -3.0647E+06
0004759   7.9007E+07  2.1058E+04  1.8733E+06
0004760   8.1071E+07  3.8360E+06  2.3152E+06
0004761   7.9909E+07  2.3466E+06  7.6423E+05
0004762   8.1539E+07  2.0019E+06  3.0184E+06
0004763   8.0133E+07 -5.3591E+05 -1.5727E+06
0004764   8.0880E+07 -3.0013E+05  3.9922E+06
0004765   8.0812E+07 -5.5842E+03  2.1569E+06
0004766   8.1300E+07  1.3934E+06 -8.8656E+05
0004767   7.9288E+07 -8.9472E+05  3.6499E+06
0004768   7.9446E+07  3.1505E+05  1.4225E+06
0004769   8.1865E+07  5.5168E+05 -1.1000E+06
0004770   7.8440E+07  1.9808E+06 -5.6917E+05
0004771   8.0741E+07  1.3516E+06  4.6994E+05
0004772   7.9380E+07  1.8168E+05  2.5257E+05
0004773   8.1187E+07 -6.3638E+05  2.8537E+05
0004774   7.8400E+07 -4.5868E+05  5.3494E+05
0004775   7.9166E+07 -6.7224E+05  2.7483E+06
0004776   8.2785E+07 -1.4350E+06 -1.5433E+05
0004777   8.2635E+07 -3.7552E+06 -2.6032E+06
0004778   8.1547E+07 -2.3842E+04  1.0110E+06
0004779   8.0942E+07  2.9301E+06 -9.4931E+05
0004780   8.2283E+07  1.3512E+06 -9.6773E+05
0004781   8.0878E+07  1.8189E+06  2.2177E+06
0004782   8.0728E+07 -9.4068E+06 -2.2501E+05
0004783   7.9688E+07  1.3798E+06  1.1136E+06
0004784   7.8615E+07  5.6910E+06 -5.4647E+06
0004785   8.3361E+07 -1.4492E+06  1.4275E+06
0004786   7.8419E+07 -1.4577E+06  1.7033E+06
0004787   8.1396E+07 -1.4447E+06 -7.3919E+05
0004788   7.8879E+07 -3.1721E+06  1.8386E+06
0004789   8.1981E+07 -1.1356E+06  6.9424E+04
0004790   7.9597E+07 -1.7958E+06  6.7966E+05
0004791   7.8173E+07 -2.1272E+06 -1.3569E+06
0004792   7.9699E+07 -3.0731E+05 -6.8832E+03
0004793   8.0492E+07  9.5026E+05 -4.2023E+05
0004794   8.3026E+07 -1.3442E+06 -1.6027E+06
0004795   8.0782E+07  2.3707E+06  2.2849E+06
0004796   8.1975E+07 -2.5332E+06 -6.0925E+05
0004797   7.9122E+07 -8.0714E+03 -2.1809E+06
0004798   7.9119E+07 -8.7943E+05 -1.0891E+06
0004799   8.1152E+07 -1.8007E+05 -7.8552E+04
0004800   7.8184E+07 -9.0580E+05 -2.4477E+06
0004801   8.2269E+07 -1.1446E+06  1.0170E+05
0004802   8.0858E+07 -6.5755E+05  4.6990E+05
0004803   8.1908E+07 -3.9984E+06  2.4519E+05
0004804   8.1248E+07  6.2343E+05 -2.5368E+06
0004805   8.2918E+07 -6.3600E+05  8.3251E+05
0004806   7.9814E+07  2.9533E+06 -5.6236E+05
0004807   8.1485E+07 -9.0430E+04  2.4846E+06
0004808   7.9969E+07  6.6497E+05  1.5297E+05
0004809   8.0849E+07 -2.6032E+05  4.6424E+05
0004810   7.9024E+07 -6.5313E+05  1.3444E+04
0004811   8.0039E+07 -2.2207E+05 -3.0666E+04
0004812   8.3233E+07  1.6242E+06 -7.8292E+05
0004813   7.8844E+07  1.7794E+06 -2.4082E+06
0004814   8.0722E+07 -2.1748E+06 -9.6000E+05
0004815   7.7945E+07 -2.7287E+05  2.4521E+06
0004816   8.1142E+07  3.0801E+05 -4.9091E+06
0004817   8.1136E+07 -7.7687E+05  9.9915E+05
0004818   8.0816E+07  1.6440E+06 -4.0222E+05
0004819   8.1001E+07 -1.4919E+06 -3.9770E+04
0004820   7.8165E+07 -8.8476E+06 -1.2283E+07
0004821   8.0781E+07  1.6425E+06  2.6106E+06
0004822   7.8486E+07  5.1370E+06 -3.0174E+06
0004823   8.0546E+07  1.0982E+06  2.5810E+06
0004824   8.0560E+07  1.4583E+06  3.7101E+06
0004825   8.2756E+07 -7.5193E+05  3.8354E+06
0004826   8.2098E+07 -5.7901E+05 -4.3383E+05
0004827   8.1862E+07 -1.5221E+06  2.0605E+06
0004828   8.1507E+07 -5.5704E+05  5.8626E+05
0004829   8.0065E+07  9.5398E+04  1.3269E+06
0004830   8.2109E+07 -3.9853E+05  4.5824E+05
0004831   8.0968E+07  1.3274E+06 -1.1508E+06
0004832   8.2281E+07  1.9032E+06 -3.4793E+06
0004833   8.3536E+07 -1.1604E+06  1.8541E+06
0004834   8.1464E+07  1.8576E+06  1.2321E+06
0004835   8.0596E+07 -6.7826E+05  7.9455E+05
0004836   8.0112E+07 -2.1042E+06  8.2464E+05
0004837   8.1591E+07 -1.4826E+06  3.0646E+05
0004838   8.2905E+07  1.2430E+05 -2.6261E+05
0004839   7.9908E+07 -3.5249E+06 -2.0302E+06
0004840   8.0572E+07 -7.4342E+05 -1.7492E+06
0004841   7.8385E+07  7.2805E+05  1.6466E+06
0004842   8.3751E+07 -1.0433E+06 -1.8612E+06
0004843   8.3728E+07 -2.7732E+06 -1.6934E+06
0004844   7.8719E+07  4.5316E+06 -1.7111E+06
0004845   8.0478E+07 -2.3505E+06  1.3782E+06
0004846   7.9929E+07 -2.6843E+06 -2.0045E+05
0004847   8.3356E+07  1.8974E+05  7.5760E+05
0004848   8.0925E+07  1.4386E+06 -1.3590E+06
0004849   8.1003E+07 -1.4813E+06 -1.6874E+06
0004850   8.0898E+07  2.6565E+06 -1.6657E+06
0004851   8.0924E+07 -7.9775E+04 -3.4737E+06
0004852   8.1712E+07 -1.9117E+06 -4.5732E+03
0004853   8.0444E+07 -3.5143E+06  9.9816E+05
0004854   7.9941E+07 -1.4361E+06  2.5482E+06
0004855   8.1842E+07  4.1495E+05  1.2472E+05
0004856   8.2200E+07 -2.4750E+06 -1.7312E+06
0004857   7.9846E+07  1.6783E+04  1.7184E+06
0004858   7.8687E+07 -3.6280E+06  1.3449E+06
0004859   8.1758E+07  2.5524E+06  1.4079E+05
0004860   8.0259E+07 -1.3537E+06  1.1629E+05
0004861   8.2159E+07 -1.8596E+06  1.3712E+05
0004862   8.1072E+07  6.1156E+06  4.6095E+06
0004863   8.0453E+07  3.5420E+05  1.0754E+06
0004864   8.0423E+07  1.8397E+06  1.3528E+06
0004865   7.7821E+07  5.7873E+05  4.0687E+06
0004866   8.1695E+07  6.5661E+05 -1.6590E+06
0004867   8.0329E+07 -1.3114E+06 -9.6473E+05
0004868   7.9762E+07  6.3523E+05  2.6042E+06
0004869   7.9889E+07  1.5383E+04 -3.5019E+04
0004870   7.9411E+07  3.3312E+06  2.9037E+06
0004871   7.8040E+07  2.4292E+06  3.0172E+06
0004872   8.1821E+07 -6.6998E+05  1.7892E+06
0004873   8.1963E+07 -2.9525E+05 -1.2276E+06
0004874   7.9489E+07  4.9425E+06  2.7019E+06
0004875   8.0778E+07 -9.3227E+05  3.8427E+06
0004876   8.0177E+07  1.0314E+06 -1.8337E+06
0004877   7.8070E+07 -3.8213E+05 -9.4740E+05
0004878   7.9366E+07 -1.6466E+06 -2.5442E+06
0004879   8.2899E+07  2.5704E+06  1.6935E+06
0004880   7.8574E+07 -1.0065E+06 -9.3957E+05
0004881   8.1077E+07 -8.8156E+05 -1.0434E+06
0004882   8.1880E+07  1.5027E+05  1.3550E+06
0004883   8.1490E+07 -2.5844E+05  5.1432E+05
0004884   8.2064E+07  2.5460E+05  9.9303E+05
0004885   8.0470E+07  1.0379E+06 -1.5650E+06
0004886   8.1884E+07 -1.5050E+06  1.1793E+06
0004887   8.0137E+07  1.9624E+05 -1.7075E+06
0004888   7.9121E+07  1.0861E+06 -5.7390E+04
0004889   8.2213E+07  2.9975E+06  3.6251E+05
0004890   7.9764E+07 -2.8268E+06 -3.3580E+06
0004891   7.8790E+07  1.8214E+06 -3.1824E+06
0004892   8.1450E+07 -1.8531E+05  4.1064E+05
0004893   8.4570E+07  1.5881E+06 -5.6510E+05
0004894   8.2992E+07  1.2675E+06  1.3751E+06
0004895   8.1328E+07  1.5795E+06 -1.9058E+06
0004896   8.0305E+07  1.1295E+06 -1.0160E+06
0004897   7.9998E+07  6.5467E+05 -2.7553E+06
0004898   8.4036E+07 -1.4709E+06  1.8361E+06
0004899   8.0432E+07  9.4878E+05  2.9350E+06
0004900   8.2315E+07  5.5655E+05 -4.7928E+04
0004901   8.1340E+07  1.2361E+06  2.8846E+06
0004902   8.2874E+07 -4.2317E+04  1.7347E+06
0004903   7.9533E+07 -5.8931E+06  1.7387E+06
0004904   8.0174E+07 -2.1183E+06  1.9180E+05
0004905   8.0509E+07  1.3589E+06  8.9985E+05
0004906   7.8648E+07  1.3661E+05 -1.1503E+06
0004907   7.7374E+07 -1.5710E+06 -1.1369E+06
0004908   7.8782E+07 -1.0234E+05 -4.3931E+06
0004909   8.0835E+07 -1.5550E+05 -8.2040E+05
0004910   7.9803E+07  2.7948E+06  1.1589E+05
0004911   8.1939E+07  2.1733E+06  2.1988E+06
0004912   7.8873E+07 -2.8895E+06  2.8625E+06
0004913   7.8340E+07 -1.5774E+06 -2.7612E+06
0004914   8.0384E+07  1.1454E+06 -2.2982E+06
0004915   8.0352E+07  3.3423E+06  1.4208E+06
0004916   8.0602E+07  2.0272E+06  2.2294E+06
0004917   7.9169E+07  1.7921E+06  3.3706E+06
0004918   7.9113E+07  3.5811E+06 -9.7427E+05
0004919   8.1817E+07 -2.6129E+06 -4.2511E+05
0004920   8.0988E+07 -3.2939E+04 -5.8465E+05
0004921   8.1206E+07 -1.1893E+06  1.5033E+06
0004922   8.2762E+07 -1.6257E+05  5.6706E+05
0004923   8.2341E+07 -1.0111E+06 -3.7489E+05
0004924   8.0883E+07  1.1716E+05  2.9455E+06
0004925   8.0973E+07  1.1777E+06 -3.4981E+06
0004926   8.2969E+07  2.9569E+04 -2.0289E+06
0004927   8.1302E+07  2.8617E+05  1.9137E+06
0004928   7.9543E+07  2.0889E+04  5.9225E+05
0004929   7.8713E+07  1.1354E+06 -1.9195E+06
0004930   8.1686E+07  1.5165E+05 -8.1798E+05
0004931   8.0323E+07  1.4884E+06 -9.8774E+05
0004932   8.1860E+07  9.6468E+05  1.1230E+06
0004933   7.8026E+07 -1.6013E+06  1.7684E+06
0004934   7.8557E+07 -1.2429E+05 -3.2514E+06
0004935   8.3417E+07 -6.1530E+05  1.6505E+05
0004936   8.0771E+07 -5.4934E+05  2.2465E+06
0004937   8.0754E+07 -9.3276E+05  3.3786E+04
0004938   7.9693E+07 -1.5870E+05  1.0487E+05
0004939   8.0311E+07  1.3270E+06  1.3217E+06
0004940   8.0525E+07 -8.3352E+05 -9.7178E+05
0004941   8.0201E+07  1.1576E+06  2.8688E+06
0004942   7.9963E+07  3.3134E+05  1.9431E+06
0004943   7.9811E+07 -3.6272E+06 -2.1586E+06
0004944   8.0646E+07 -9.1751E+05  1.8826E+06
0004945   8.0337E+07 -4.3938E+06  1.7314E+06
0004946   7.8144E+07  2.9032E+06  2.5491E+06
0004947   8.0136E+07  4.1382E+05  1.0326E+06
0004948   8.0342E+07  2.1311E+06 -8.5866E+05
0004949   8.1002E+07  2.1637E+06  1.0335E+06
0004950   8.2694E+07  1.0085E+06 -1.5063E+06
0004951   7.9040E+07  2.7987E+06  1.2721E+06
0004952   7.9595E+07  7.0776E+05 -3.5345E+05
0004953   8.1232E+07  1.8923E+05  8.9277E+05
0004954   7.9604E+07  2.7911E+06 -4.1049E+05
0004955   8.3099E+07 -3.4652E+05 -1.0598E+06
0004956   7.9713E+07  1.2690E+06 -1.1898E+06
0004957   7.7522E+07  1.0097E+06 -1.9858E+06
0004958   8.1637E+07  2.2294E+06  1.8650E+06
0004959   8.0232E+07 -5.8469E+04  2.5966E+06
0004960   8.0265E+07 -2.1657E+06  2.3789E+06
0004961   8.0379E+07  1.3438E+06 -1.2079E+06
0004962   8.0409E+07 -3.2277E+06  7.0621E+03
0004963   8.0715E+07  4.3572E+05  4.4491E+05
0004964   7.9983E+07  1.6923E+06 -2.9287E+05
0004965   7.8406E+07 -1.0376E+06  4.1317E+05
0004966   8.1773E+07 -2.7050E+06  5.6587E+05
0004967   7.8552E+07  8.3336E+05 -1.6083E+06
0004968   8.1877E+07  2.2478E+06 -3.0524E+06
0004969   8.0495E+07  7.8811E+05 -2.1003E+06
0004970   8.1444E+07  2.6469E+06  2.8898E+05
0004971   7.9930E+07  1.5690E+06 -4.4223E+05
0004972   8.0950E+07 -1.9538E+06  5.6981E+06
0004973   7.8340E+07  1.7903E+06  1.5875E+06
0004974   7.7962E+07  9.3280E+05  1.7984E+06
0004975   8.0062E+07 -2.6209E+06 -1.1277E+06
0004976   8.0305E+07 -3.2023E+06 -1.4015E+06
0004977   8.0097E+07 -2.8558E+06  2.3903E+06
0004978   8.0839E+07  7.4614E+05 -1.0830E+06
0004979   8.0577E+07  6.4022E+05 -4.6128E+05
0004980   8.0778E+07  2.4015E+05 -1.5388E+06
0004981   8.1260E+07 -8.2788E+05 -3.4182E+05
0004982   8.1596E+07  9.6173E+06  3.1350E+05
0004983   8.0675E+07  3.6050E+06 -9.2898E+05
0004984   8.0146E+07  2.1407E+06  3.0568E+06
0004985   8.0373E+07  2.1100E+06  6.9875E+05
0004986   7.8055E+07  1.1397E+06 -8.4541E+05
0004987   8.0561E+07  2.0934E+06  1.5694E+06
0004988   8.1863E+07  1.7201E+06  1.8349E+05
0004989   8.1274E+07  1.7239E+06  8.5108E+05
0004990   8.2280E+07 -2.8283E+05  3.9658E+05
0004991   8.0020E+07 -6.2238E+05 -1.0420E+06
0004992   8.1817E+07  2.2819E+06  3.5238E+05
0004993   8.0897E+07  6.1198E+05 -1.2986E+06
0004994   8.0288E+07 -5.4241E+05 -2.9789E+06
0004995   8.2268E+07  2.9926E+06  2.4689E+06
0004996   8.0320E+07 -1.2251E+06  2.6530E+06
0004997   8.0187E+07  2.6979E+05  2.0259E+06
0004998   8.0853E+07  9.7765E+05  2.9929E+06
0004999   7.9597E+07  3.5716E+06 -2.6615E+06
0005000   7.9079E+07  8.6290E+05  6.0959E+05
0005001   8.0072E+07 -5.5002E+06 -5.2083E+05
0005002   8.1314E+07  2.4466E+05  2.6691E+06
0005003   8.1730E+07  2.1991E+06  2.8265E+05
0005004   8.0613E+07  6.3102E+05 -1.1627E+06
0005005   8.1719E+07 -6.2992E+05 -1.1944E+06
0005006   7.9324E+07  1.4490E+06 -2.9477E+05
0005007   8.3099E+07  1.1945E+06  2.3321E+05
0005008   8.1596E+07 -2.1492E+06  1.6502E+06
0005009   8.0084E+07  2.9481E+05 -5.7293E+06
0005010   8.1551E+07 -1.0497E+05 -2.4464E+06
0005011   8.2194E+07 -5.7577E+05  5.0794E+05
0005012   8.0301E+07 -2.8984E+06  1.1556E+06
0005013   8.1202E+07 -1.8573E+06 -9.2006E+05
0005014   7.9560E+07 -1.4136E+06 -4.0196E+05
0005015   7.9699E+07  2.3629E+06 -2.2793E+06
0005016   8.1780E+07  3.7460E+05 -2.1671E+06
0005017   7.8624E+07  8.5297E+05 -1.1548E+06
0005018   7.8844E+07  8.7664E+05  4.6282E+06
0005019   8.2417E+07 -9.4864E+05 -1.3274E+06
0005020   8.0501E+07 -1.6241E+06  3.2412E+05
0005021   8.0192E+07 -1.6592E+06  1.9477E+06
0005022   8.3085E+07  3.0234E+06  1.6668E+06
0005023   8.1564E+07  4.5591E+06  3.4132E+06
0005024   8.1746E+07  1.4750E+06 -4.2805E+05
0005025   8.0107E+07 -4.8713E+05 -1.5239E+06
0005026   7.9982E+07  1.3277E+06  2.9766E+06
0005027   7.9414E+07 -1.5227E+03  2.0264E+06
0005028   7.9438E+07 -1.0261E+06  8.9634E+04
0005029   8.2194E+07  8.4213E+05  2.8245E+05
0005030   8.0832E+07  1.7608E+06 -1.5988E+06
0005031   8.0603E+07 -1.4207E+06  8.7187E+05
0005032   8.0944E+07  1.5588E+06 -1.4872E+06
0005033   7.8652E+07  6.7249E+05  3.6839E+05
0005034   8.1776E+07  3.2012E+06  3.1922E+06
0005035   8.1823E+07  1.7563E+06  4.2535E+05
0005036   7.8410E+07  2.9105E+05  6.4916E+05
0005037   8.1557E+07 -6.0441E+05  2.0128E+06
0005038   8.2997E+07 -6.0973E+05 -1.5214E+05
0005039   8.1741E+07 -6.9386E+05  9.0970E+04
0005040   7.9771E+07  1.3675E+06 -1.1558E+06
0005041   8.2186E+07 -2.2871E+06  3.4144E+06
0005042   8.0856E+07  1.7244E+06  5.3064E+05
0005043   7.9676E+07 -3.1389E+05  8.2149E+05
0005044   8.1542E+07 -2.9613E+06 -2.8353E+06
0005045   7.9496E+07 -1.4825E+06  3.0619E+06
0005046   7.8963E+07 -2.2467E+06 -2.1561E+05
0005047   8.0240E+07  1.6788E+06 -8.2527E+05
0005048   7.9394E+07 -1.1741E+06 -3.2415E+05
0005049   8.0979E+07  7.0365E+05 -3.7594E+05
0005050   7.9583E+07 -1.0890E+06 -5.8982E+05
0005051   8.1515E+07  1.9904E+05  1.8111E+06
0005052   8.1651E+07 -1.6293E+06  2.4683E+06
0005053   8.0175E+07  5.6363E+05  2.6036E+06
0005054   8.2525E+07  4.1117E+06  2.4149E+06
0005055   8.1033E+07 -2.4270E+06  2.0164E+05
0005056   8.1042E+07 -2.1327E+05  1.6974E+06
0005057   7.8765E+07 -7.0119E+05  9.9220E+05
0005058   8.2377E+07 -6.3523E+04 -1.7353E+06
0005059   8.2657E+07  4.8089E+05  2.3591E+06
0005060   8.2181E+07  8.0305E+05  6.5291E+05
0005061   7.9070E+07 -1.2297E+06 -2.9471E+05
0005062   8.3512E+07  9.0528E+04 -6.5056E+05
0005063   8.2253E+07 -3.9620E+05  2.3432E+06
0005064   7.9847E+07 -4.1526E+06  4.6129E+06
0005065   8.0051E+07 -1.1917E+06  6.3033E+05
0005066   8.0344E+07 -6.0609E+05 -1.4299E+05
0005067   7.8264E+07 -7.2681E+05 -1.4632E+06
0005068   8.1182E+07 -1.5698E+06  1.3865E+06
0005069   7.9732E+07  9.9314E+03  1.3491E+06
0005070   8.1173E+07  6.0488E+05  1.1337E+06
0005071   7.5796E+07  9.6514E+06 -1.9344E+07
0005072   8.0310E+07 -5.3940E+05 -6.7548E+05
0005073   7.9612E+07 -1.6337E+05 -7.0919E+03
0005074   7.9445E+07  7.7795E+05  3.4812E+05
0005075   7.9029E+07 -9.8492E+05 -2.7925E+06
0005076   8.1120E+07  6.2544E+05  1.0832E+05
0005077   8.0844E+07  1.0326E+05 -8.4975E+05
0005078   8.0438E+07 -3.2837E+06 -3.5636E+06
0005079   7.9693E+07 -3.4138E+06 -2.4953E+06
0005080   7.9481E+07  6.2276E+05 -9.5033E+05
0005081   8.0862E+07 -1.3150E+06 -2.9660E+05
0005082   8.2026E+07  1.6315E+06 -2.0767E+06
0005083   8.1282E+07 -1.4078E+06 -2.8557E+06
0005084   7.9917E+07 -7.3157E+05 -9.4600E+05
0005085   8.3446E+07  2.1225E+06 -4.0252E+06
0005086   8.2614E+07  1.5080E+06  3.2089E+06
0005087   7.9976E+07 -2.1827E+05  8.7668E+05
0005088   8.2273E+07 -4.0671E+06 -3.0044E+06
0005089   7.9991E+07  5.7453E+05  1.4064E+06
0005090   8.0745E+07 -6.0787E+05  2.5436E+06
0005091   8.3170E+07  6.4012E+05 -1.6925E+05
0005092   8.0072E+07 -3.8391E+05 -3.0056E+06
0005093   7.9530E+07  2.6604E+05  3.4176E+06
0005094   8.0233E+07  1.0900E+06  1.7598E+05
0005095   7.8518E+07 -1.0540E+05 -1.0944E+06
0005096   8.4172E+07 -2.5963E+06  2.8609E+06
0005097   8.1907E+07  7.5247E+05  2.7043E+06
0005098   8.1465E+07  2.3825E+06  9.1269E+05
0005099   8.2028E+07 -1.8031E+05  1.1059E+06
0005100   8.1169E+07  1.6034E+06  3.7093E+06
0005101   8.3616E+07 -2.3270E+06  1.9859E+06
0005102   7.9882E+07  9.3553E+05 -5.2128E+05
0005103   7.9872E+07 -3.7650E+06 -1.1276E+06
0005104   8.1493E+07  3.7439E+05  1.0957E+06
0005105   8.1957E+07 -2.1398E+06 -1.0640E+05
0005106   7.7837E+07 -2.9846E+06 -1.5832E+05
0005107   7.9534E+07  1.1238E+06  2.0458E+06
0005108   8.0893E+07  1.5549E+06 -6.3203E+05
0005109   8.1641E+07 -9.1577E+05  1.9018E+06
0005110   7.9156E+07 -8.4543E+05  3.5123E+05
0005111   7.9780E+07 -2.7765E+06 -3.7099E+05
0005112   8.0682E+07  2.9966E+06  2.2612E+06
0005113   7.9036E+07  1.4233E+06  2.8120E+06
0005114   7.9815E+07  1.1443E+06  1.4837E+06
0005115   8.2764E+07 -4.0652E+06  8.6335E+05
0005116   8.1641E+07  7.4381E+05 -1.2921E+05
0005117   7.9552E+07  6.3514E+05 -5.5712E+04
0005118   8.2115E+07  1.6365E+06 -1.4882E+06
0005119   8.1775E+07  2.8445E+06 -1.2357E+06
0005120   8.1826E+07  6.8933E+05 -5.1783E+05
0005121   8.1048E+07  8.5166E+05 -2.0964E+05
0005122   8.0925E+07  2.8727E+05 -2.6471E+06
0005123   7.9987E+07 -5.0795E+06  1.8099E+06
0005124   7.9331E+07  5.5606E+05  4.2197E+05
0005125   8.1626E+07 -2.6215E+06  2.5616E+05
0005126   8.1786E+07 -1.4804E+06 -8.2606E+05
0005127   7.8565E+07  6.1630E+06 -1.3959E+06
0005128   8.0885E+07 -2.0876E+06  4.2082E+05
0005129   7.8166E+07 -1.7621E+06  1.2005E+06
0005130   8.4675E+07  1.5449E+06  1.6969E+06
0005131   7.9167E+07 -6.8402E+05  4.1524E+06
0005132   7.9304E+07  2.8263E+06  1.9169E+06
0005133   8.1539E+07  9.1566E+05 -3.2136E+06
0005134   7.9803E+07  2.2158E+05  1.8156E+06
0005135   7.9007E+07 -9.5369E+05 -2.1248E+06
0005136   8.1979E+07  6.7547E+05 -3.1351E+06
0005137   8.0126E+07 -4.8462E+05 -2.3680E+06
0005138   7.9053E+07 -8.9639E+05  1.5256E+05
0005139   7.9001E+07 -8.2742E+05  1.3836E+06
0005140   7.8963E+07 -1.3741E+05  7.6279E+05
0005141   8.0049E+07 -1.1324E+06 -3.1685E+06
0005142   8.0749E+07  1.0388E+06 -1.0039E+06
0005143   8.0244E+07  2.7245E+05  6.0037E+05
0005144   8.2727E+07 -2.5141E+06 -3.0640E+06
0005145   8.3024E+07  1.3910E+06 -2.4388E+06
0005146   8.2860E+07 -1.9256E+06  6.7136E+05
0005147   7.8500E+07  2.0740E+06 -5.5757E+06
0005148   7.8441E+07  3.0165E+05 -8.0834E+05
0005149   7.9496E+07 -2.3021E+06  1.2969E+05
0005150   7.9654E+07  2.2588E+06 -7.9898E+05
0005151   8.1125E+07 -1.3425E+06 -1.2573E+06
0005152   8.0200E+07 -1.6803E+06 -2.1003E+06
0005153   8.3759E+07  1.5505E+06 -6.1654E+05
0005154   7.8084E+07  1.6464E+06 -5.0827E+05
0005155   8.1307E+07  1.8821E+05  1.7044E+05
0005156   8.0269E+07 -2.2736E+05  1.1162E+06
0005157   8.0717E+07  1.3401E+06 -5.2028E+05
0005158   7.9629E+07  1.8410E+05 -1.2973E+06
0005159   7.9278E+07  5.4700E+05 -1.6257E+06
0005160   7.9793E+07  3.4478E+05  3.7071E+03
0005161   8.1751E+07 -1.4951E+06 -2.1633E+06
0005162   7.8697E+07 -5.1814E+05 -3.8791E+06
0005163   8.1145E+07 -6.9149E+05 -2.2449E+06
0005164   8.0615E+07  2.6185E+06 -7.6896E+05
0005165   8.1219E+07 -1.8366E+05 -1.4775E+06
0005166   8.1696E+07  6.0346E+05  3.3906E+06
0005167   8.0445E+07 -2.5542E+06  1.3323E+06
0005168   8.0815E+07 -4.2359E+06  1.5599E+06
0005169   8.2628E+07  1.6467E+06 -1.1256E+05
0005170   8.0676E+07  2.7325E+06  6.7296E+06
0005171   7.9781E+07  9.9290E+05 -1.4710E+06
0005172   7.9723E+07 -1.7416E+06 -8.0149E+05
0005173   7.8595E+07 -5.7155E+05 -2.4346E+06
0005174   8.0509E+07  5.0216E+06  6.9942E+05
0005175   8.2569E+07  6.0490E+05 -1.6430E+06
0005176   8.1439E+07  1.0063E+06 -7.7448E+05
0005177   8.0298E+07 -1.2715E+06 -2.8669E+06
0005178   7.8430E+07 -1.1170E+06  7.1594E+05
0005179   8.1192E+07  1.1884E+06 -1.6844E+06
0005180   7.8781E+07  1.1626E+06  3.6522E+05
0005181   7.9646E+07 -2.0448E+05  4.0497E+05
0005182   8.0207E+07  1.7767E+06 -3.1604E+06
0005183   8.0518E+07  1.5531E+06 -2.1495E+06
0005184   7.7996E+07 -1.2124E+05 -9.4354E+05
0005185   7.9426E+07  5.7693E+05  1.7104E+06
0005186   8.3713E+07 -2.0386E+06 -7.5817E+05
0005187   8.2311E+07  3.3805E+06  4.5732E+05
0005188   8.1159E+07 -6.7644E+05 -2.1791E+06
0005189   7.9557E+07 -3.8759E+06 -1.1740E+06
0005190   8.2758E+07  8.7480E+05 -9.6397E+05
0005191   8.0782E+07  1.5717E+06 -6.7057E+05
0005192   8.2937E+07  2.7606E+05  4.7484E+05
0005193   7.8383E+07 -1.3444E+06 -6.8099E+05
0005194   8.0117E+07  2.7524E+05 -1.8165E+06
0005195   7.8641E+07 -9.2874E+05 -1.6171E+06
0005196   8.0614E+07  1.3502E+06  1.0684E+06
0005197   8.1607E+07  8.2956E+05 -4.6071E+06
0005198   8.0843E+07 -8.4901E+05  1.7988E+06
0005199   8.1380E+07 -2.1816E+06  1.4441E+06
0005200   8.3075E+07 -1.0442E+06 -2.7940E+06
0005201   7.9300E+07  3.9683E+05  5.9132E+05
0005202   8.0579E+07  3.5857E+05  3.4047E+06
0005203   7.8206E+07 -2.2492E+05  8.4641E+05
0005204   8.0657E+07 -5.8835E+05 -1.3348E+06
0005205   8.0249E+07 -7.0152E+05  2.4078E+06
0005206   7.8694E+07 -3.7214E+05  5.2161E+05
0005207   8.1455E+07  6.6639E+05 -1.6431E+06
0005208   8.0038E+07 -2.1078E+06 -1.6818E+06
0005209   8.1591E+07  1.0298E+06  1.5385E+05
0005210   8.0691E+07  1.9694E+06 -3.5333E+06
0005211   7.9749E+07  2.6788E+06 -2.0267E+06
0005212   7.9982E+07 -9.8466E+05  4.3401E+05
0005213   8.2505E+07 -4.1864E+06  1.9070E+06
0005214   8.1770E+07  6.3785E+05 -1.9508E+06
0005215   8.0207E+07 -1.0476E+05 -1.8426E+05
0005216   8.2287E+07  6.1462E+05  7.4863E+05
0005217   8.0741E+07  3.4942E+06 -1.5547E+06
0005218   8.0218E+07 -1.7473E+06  6.7880E+05
