============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3300000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0003994   7.7468E+07  1.2335E+06 -8.5449E+05
0003995   7.6068E+07  1.5377E+06 -7.6204E+05
0003996   7.5065E+07 -5.4633E+05 -2.1489E+06
0003997   7.2951E+07  2.1024E+06 -7.0593E+05
0003998   7.5376E+07 -3.4437E+06  2.6178E+06
0003999   7.3297E+07 -1.7115E+06  8.3135E+05
0004000   7.6721E+07 -1.8066E+06 -1.5383E+06
0004001   7.6080E+07  1.1998E+06 -3.5689E+06
0004002   7.4760E+07  3.2885E+05 -1.5966E+06
0004003   7.4910E+07 -2.2502E+06 -1.2014E+04
0004004   7.4749E+07  2.5993E+06  1.3454E+06
0004005   7.6510E+07  8.0759E+05 -6.0415E+05
0004006   7.4076E+07  3.6382E+06 -2.1384E+06
0004007   7.4975E+07 -3.5131E+05 -1.8531E+06
0004008   7.6432E+07 -1.0720E+06  2.3613E+06
0004009   7.4668E+07  2.0828E+06 -6.0014E+05
0004010   7.3634E+07 -7.9878E+05  2.4395E+06
0004011   7.4752E+07 -1.6547E+06  7.6773E+05
0004012   7.4253E+07 -6.3382E+05 -1.8777E+05
0004013   7.3465E+07  9.9367E+05 -1.5226E+06
0004014   7.7439E+07  1.0526E+06 -6.7487E+06
0004015   7.3105E+07  4.2088E+05  1.1901E+06
0004016   7.5476E+07 -4.8434E+05 -1.6851E+06
0004017   7.4702E+07 -1.2792E+06  1.6192E+06
0004018   7.6059E+07 -4.6588E+05  2.0444E+06
0004019   7.5922E+07  2.1816E+06 -2.1046E+06
0004020   7.3913E+07 -1.4606E+06 -4.1313E+06
0004021   7.6288E+07  2.7705E+06 -3.9544E+05
0004022   7.2923E+07  6.8572E+05 -1.0105E+05
0004023   7.6407E+07 -1.7125E+06 -6.9127E+05
0004024   7.5704E+07  1.6444E+06  2.9483E+05
0004025   7.4402E+07 -3.6829E+05 -2.2491E+06
0004026   7.6866E+07 -1.3054E+06 -1.2768E+06
0004027   7.4255E+07 -3.5862E+05  1.2724E+06
0004028   7.5477E+07 -4.5445E+06  4.4355E+06
0004029   7.6521E+07 -7.7857E+05  2.7717E+06
0004030   7.4105E+07  8.1954E+05 -3.3632E+05
0004031   7.5815E+07  3.7384E+05 -5.6316E+05
0004032   7.5375E+07  1.1203E+06  2.7722E+06
0004033   7.3540E+07 -7.1814E+05 -1.5167E+06
0004034   7.6174E+07 -2.1282E+06 -2.0683E+06
0004035   7.4819E+07 -2.0756E+06 -1.1444E+06
0004036   7.7043E+07  1.5011E+06 -1.5603E+05
0004037   7.6315E+07 -2.0649E+06 -4.2106E+05
0004038   7.3166E+07 -5.2416E+05 -5.5975E+05
0004039   7.5644E+07  1.0769E+06  9.7633E+05
0004040   7.7718E+07  1.2977E+05 -3.2187E+06
0004041   7.5664E+07  4.6818E+05 -3.2281E+06
0004042   7.4669E+07 -9.5615E+05 -3.3879E+06
0004043   7.4267E+07 -1.2099E+06 -1.0387E+06
0004044   7.2388E+07 -2.2071E+06 -1.8154E+06
0004045   7.4521E+07 -3.6869E+06 -2.5857E+06
0004046   7.5054E+07 -2.2320E+06 -2.1357E+06
0004047   7.3422E+07  3.2815E+06  6.8770E+05
0004048   7.3681E+07  1.2636E+06  3.0338E+06
0004049   7.3177E+07 -1.9654E+06 -1.1131E+05
0004050   7.6925E+07  8.8295E+05 -1.2888E+05
0004051   7.4056E+07 -1.7196E+06  7.1743E+04
0004052   7.7595E+07  1.1317E+06  1.1477E+06
0004053   7.5445E+07  1.1130E+06 -1.1482E+06
0004054   7.3195E+07  5.0782E+05  2.3418E+06
0004055   7.6613E+07 -1.1900E+06 -2.4524E+06
0004056   7.7151E+07  1.4094E+06  3.5672E+06
0004057   7.3436E+07  1.0615E+05  7.6144E+05
0004058   7.2932E+07  2.1015E+06 -8.1221E+05
0004059   7.6561E+07 -1.2610E+06 -1.3489E+06
0004060   7.1712E+07  1.8320E+06 -1.3340E+07
0004061   7.5807E+07  8.6499E+04  2.6064E+06
0004062   7.5357E+07 -5.0757E+06 -1.8982E+06
0004063   7.5857E+07 -7.6313E+04  1.8872E+06
0004064   7.7025E+07  2.3504E+05  3.6591E+05
0004065   7.4406E+07 -3.3045E+06  1.1524E+06
0004066   7.4595E+07  1.8136E+06  2.6016E+06
0004067   7.5394E+07 -1.4135E+06  1.4154E+06
0004068   7.1725E+07 -6.0333E+05  1.0726E+06
0004069   7.4307E+07  8.9343E+05 -1.2619E+06
0004070   7.4445E+07 -1.0106E+06 -4.6510E+05
0004071   7.4708E+07  1.5199E+06  4.7150E+05
0004072   7.4135E+07 -2.2902E+06  2.9452E+06
0004073   7.6824E+07  4.6827E+04  3.6523E+06
0004074   7.6470E+07 -5.6803E+05 -5.2937E+06
0004075   7.5506E+07 -1.7770E+05 -2.6301E+06
0004076   7.5487E+07  6.7968E+05 -3.1377E+06
0004077   7.5800E+07 -1.5259E+06 -1.3259E+06
0004078   7.4685E+07  1.2039E+06 -2.0982E+05
0004079   7.4983E+07  2.3360E+05  2.4682E+06
0004080   7.4328E+07 -5.4834E+05  1.2588E+05
0004081   7.9120E+07 -1.7800E+06  2.6818E+06
0004082   7.5818E+07 -4.8800E+06  5.7938E+05
0004083   7.5371E+07 -3.2017E+06 -4.8711E+05
0004084   7.5726E+07  1.9572E+06 -4.8316E+05
0004085   7.4761E+07  2.0612E+06 -3.4333E+06
0004086   7.4835E+07  4.2841E+05 -1.1193E+06
0004087   7.6236E+07  4.8966E+05  2.0741E+06
0004088   7.2733E+07 -1.7894E+06 -8.4018E+05
0004089   7.6234E+07  8.4000E+05  5.1021E+04
0004090   7.4243E+07 -5.8521E+05 -1.3117E+06
0004091   7.5089E+07 -9.9103E+05 -6.1494E+04
0004092   7.5022E+07  3.0207E+05  1.0320E+05
0004093   7.5116E+07 -7.5185E+05  1.8697E+06
0004094   7.5084E+07  1.1195E+06  3.5924E+06
0004095   7.3492E+07  6.4949E+05 -9.4516E+05
0004096   7.4651E+07 -6.4981E+05 -8.1850E+05
0004097   7.5276E+07 -4.4831E+05  1.3755E+06
0004098   7.4112E+07  2.1655E+06  6.1996E+05
0004099   7.5704E+07  6.2166E+05  3.6199E+05
0004100   7.5444E+07 -4.9644E+05 -2.2875E+06
0004101   7.6060E+07 -9.8433E+05 -8.6732E+03
0004102   7.1442E+07  9.6933E+05 -1.5287E+06
0004103   7.4237E+07 -3.3824E+05 -2.8021E+05
0004104   7.5378E+07  1.4171E+05 -1.5863E+05
0004105   7.6044E+07  1.7007E+06  9.2180E+05
0004106   7.3769E+07 -1.1081E+06 -1.1531E+06
0004107   7.4561E+07 -1.4195E+05  9.6780E+05
0004108   7.6077E+07  1.8647E+06 -1.4508E+06
0004109   7.4007E+07 -1.6884E+06 -6.8385E+05
0004110   7.5228E+07  6.3154E+05 -3.1642E+06
0004111   7.6011E+07 -3.1069E+05  2.3038E+06
0004112   7.5257E+07 -1.9419E+06  9.3342E+05
0004113   7.5066E+07 -2.1047E+06 -5.0092E+05
0004114   7.4179E+07 -2.3547E+06  1.3326E+06
0004115   7.5738E+07 -1.9300E+06 -2.4382E+04
0004116   7.5416E+07 -1.9906E+06  2.6285E+06
0004117   7.4050E+07  4.2108E+05 -5.9439E+05
0004118   7.5778E+07  3.5503E+05  3.2344E+06
0004119   7.1264E+07 -2.3227E+06 -1.2995E+06
0004120   7.7614E+07  2.0843E+05 -2.5089E+05
0004121   7.2993E+07  1.7756E+06 -2.8773E+06
0004122   7.4723E+07 -9.2381E+05 -1.0999E+06
0004123   7.4404E+07 -7.8954E+05 -5.5583E+05
0004124   7.5190E+07 -2.0778E+06 -1.7715E+06
0004125   7.5380E+07  2.6437E+06  1.1288E+06
0004126   7.4826E+07  4.4659E+05 -2.4231E+05
0004127   7.5002E+07 -3.6600E+04 -4.0682E+06
0004128   7.5728E+07  1.0888E+05  1.3095E+06
0004129   7.5866E+07 -5.5154E+05 -7.6572E+05
0004130   7.3960E+07  2.5452E+05  2.3936E+06
0004131   7.5404E+07  1.0979E+06 -8.6256E+05
0004132   7.6441E+07  2.8864E+05  1.0611E+06
0004133   7.6218E+07  6.6536E+05 -2.9964E+05
0004134   7.5634E+07  2.3968E+06  9.7053E+05
0004135   7.2580E+07  2.8872E+06  1.7274E+06
0004136   7.5898E+07 -3.5256E+06  2.1476E+04
0004137   7.6059E+07  6.9389E+05 -1.2333E+06
0004138   7.6287E+07  1.8017E+05 -7.3705E+05
0004139   7.4557E+07 -4.6125E+06  2.8028E+06
0004140   7.5567E+07 -6.4158E+05 -3.2599E+06
0004141   7.4343E+07  2.1445E+06  6.4066E+06
0004142   7.5896E+07  1.4557E+06  2.0368E+06
0004143   7.6439E+07  9.0580E+05  8.1187E+05
0004144   7.3547E+07  1.1457E+06 -1.1743E+06
0004145   7.3833E+07 -8.2295E+05  1.2852E+06
0004146   7.4851E+07  8.0737E+05 -2.4706E+06
0004147   7.4373E+07 -1.3233E+06 -5.3863E+05
0004148   7.5339E+07  1.0643E+06  1.4213E+06
0004149   7.4825E+07 -4.9217E+05  1.1720E+06
0004150   7.2711E+07  3.7944E+05 -4.6043E+05
0004151   7.3828E+07 -7.1703E+06 -1.5343E+06
0004152   7.5440E+07 -5.0018E+05  3.0577E+05
0004153   7.3349E+07 -8.0686E+05  1.8410E+06
0004154   7.5381E+07 -1.8016E+06 -4.2468E+05
0004155   7.3887E+07 -1.3991E+05 -5.1169E+05
0004156   7.4190E+07 -4.4067E+06 -6.6112E+05
0004157   7.6583E+07  9.9638E+04 -1.1184E+06
0004158   7.5037E+07  2.2128E+06 -7.1670E+05
0004159   7.5244E+07 -7.5700E+06  2.9859E+06
0004160   7.6420E+07  1.2724E+06 -1.2451E+06
0004161   7.7028E+07  1.1782E+06 -4.3303E+06
0004162   7.5533E+07  2.9825E+06  2.4038E+06
0004163   7.3581E+07 -4.2426E+06 -4.1052E+04
0004164   7.2574E+07  3.4387E+06  2.3835E+06
0004165   7.4822E+07 -1.5347E+06  9.5346E+05
0004166   7.4960E+07 -3.3712E+05  1.9379E+06
0004167   7.5999E+07  1.1391E+05 -6.9362E+05
0004168   7.3892E+07  2.3394E+06 -1.5689E+06
0004169   7.3316E+07 -3.1781E+06 -4.6286E+05
0004170   7.4859E+07 -1.2615E+06 -1.7419E+06
0004171   7.3224E+07  9.9266E+04  5.2162E+05
0004172   7.4553E+07  1.5010E+06 -4.0625E+06
0004173   7.2476E+07  7.2895E+04 -1.4521E+05
0004174   7.3970E+07 -1.5945E+06 -2.7917E+05
0004175   7.4487E+07  1.0820E+06 -1.0587E+05
0004176   7.5375E+07 -2.1312E+06 -4.5628E+05
0004177   7.5495E+07  1.6927E+06  7.2466E+05
0004178   7.5805E+07 -1.1964E+06  2.0677E+06
0004179   7.4792E+07  1.8285E+06 -9.9188E+05
0004180   7.7350E+07  1.7887E+06 -4.6429E+05
0004181   7.2873E+07  7.2010E+05  1.0919E+06
0004182   7.5721E+07 -7.3420E+05  2.0350E+05
0004183   7.5830E+07  6.7843E+05 -6.5162E+05
0004184   7.2945E+07  1.9536E+05  6.6474E+04
0004185   7.6709E+07 -3.7021E+06 -6.3931E+05
0004186   7.6158E+07 -2.7470E+06  1.7477E+06
0004187   7.5592E+07  2.3742E+06 -1.4895E+06
0004188   7.3734E+07 -7.1608E+05  4.9849E+05
0004189   7.4249E+07  2.6787E+05 -1.6987E+06
0004190   7.5166E+07  2.8996E+06 -1.1133E+06
0004191   7.3480E+07  2.2288E+06  7.2869E+05
0004192   7.5245E+07  1.2572E+06 -1.0143E+06
0004193   7.8179E+07 -1.3974E+06 -8.1164E+05
0004194   7.5862E+07  1.0343E+06 -1.3212E+06
0004195   7.5616E+07 -1.3710E+06  6.7761E+04
0004196   7.3969E+07  1.5144E+06  6.3324E+05
0004197   7.5288E+07 -2.3174E+05 -1.3242E+06
0004198   7.3516E+07 -9.3309E+05  6.1544E+05
0004199   7.3924E+07  1.8166E+06 -1.3299E+05
0004200   7.6444E+07  1.0132E+06  1.9786E+06
0004201   7.3345E+07  1.2494E+06 -8.9718E+05
0004202   7.4031E+07 -1.0880E+06 -2.0655E+06
0004203   7.4802E+07 -3.2953E+05  3.0403E+05
0004204   7.3847E+07 -7.6649E+05  2.5017E+05
0004205   7.3342E+07 -6.0953E+05  3.4688E+05
0004206   7.5313E+07 -1.4534E+06  7.8885E+05
0004207   7.3567E+07 -1.6180E+06 -8.8405E+05
0004208   7.4805E+07 -9.2296E+05 -1.2416E+05
0004209   7.4278E+07 -1.9353E+06 -3.0748E+05
0004210   7.5997E+07  5.3800E+05  1.1505E+06
0004211   7.3503E+07 -1.3262E+05  7.2506E+06
0004212   7.7398E+07 -2.4806E+06 -1.3135E+06
0004213   7.7290E+07 -1.1105E+06 -4.6039E+05
0004214   7.3256E+07 -8.5361E+05  1.0017E+06
0004215   7.1264E+07 -1.5418E+05  1.0752E+06
0004216   7.5538E+07  8.0813E+05  4.0148E+05
0004217   7.9981E+07  1.1493E+06 -2.1826E+06
0004218   7.4709E+07  1.2827E+06  3.3941E+05
0004219   7.4870E+07 -1.3552E+06  4.4253E+05
0004220   7.6066E+07  4.6861E+05 -1.3040E+06
0004221   7.4918E+07  8.0566E+05  1.7557E+06
0004222   7.5535E+07  2.7662E+06 -1.7207E+06
0004223   7.4222E+07 -3.7291E+06 -5.2733E+05
0004224   7.6666E+07 -5.1053E+05  2.8056E+05
0004225   7.6644E+07  1.4990E+06 -3.0165E+05
0004226   7.3419E+07 -1.7526E+05  6.6811E+05
0004227   7.2221E+07  1.3845E+06  1.0457E+06
0004228   7.4521E+07  2.0395E+06  6.4490E+05
0004229   7.4793E+07 -1.1851E+05 -1.6437E+05
0004230   7.3384E+07  1.0069E+06  1.2718E+06
0004231   7.4481E+07 -4.2982E+06 -3.7967E+05
0004232   7.7624E+07  7.7750E+05 -1.3530E+06
0004233   7.6156E+07  6.7146E+05  1.1769E+06
0004234   7.5653E+07  2.7911E+06 -1.2217E+06
0004235   7.3549E+07  1.2132E+07  2.0744E+05
0004236   7.4450E+07 -2.3724E+06  2.4062E+06
0004237   7.3933E+07 -3.3717E+06  1.7336E+06
0004238   7.3871E+07  4.2318E+05  5.9862E+05
0004239   7.4749E+07  4.2619E+05 -6.3792E+05
0004240   7.3323E+07 -9.5603E+05 -2.3442E+06
0004241   7.4602E+07 -2.7845E+05  1.5499E+06
0004242   7.1710E+07  1.2715E+06 -3.1447E+05
0004243   7.6971E+07  1.5443E+05 -3.8296E+05
0004244   7.4425E+07 -4.2347E+06  2.2273E+05
0004245   7.5518E+07  1.3638E+06 -3.4510E+05
0004246   7.2189E+07 -7.9652E+05 -3.1339E+06
0004247   7.8249E+07  2.4452E+06  2.5198E+06
0004248   7.5952E+07 -2.7213E+06 -3.5115E+05
0004249   7.5098E+07 -4.5129E+05  3.4399E+06
0004250   7.5720E+07 -2.4469E+06  1.6531E+06
0004251   7.3623E+07 -5.5612E+05  1.7139E+05
0004252   7.3415E+07  6.8976E+05 -2.2302E+06
0004253   7.5337E+07 -1.1954E+06  8.2008E+05
0004254   7.5515E+07  1.5331E+05  5.7429E+05
0004255   7.7035E+07 -5.1752E+05 -6.4793E+05
0004256   7.5682E+07 -2.1383E+06  1.6202E+06
0004257   7.5530E+07  1.0070E+06 -6.9327E+05
0004258   7.6992E+07  8.6911E+05 -5.8218E+04
0004259   7.4746E+07  1.7676E+04  5.1250E+05
0004260   7.4828E+07 -7.2170E+05  5.6075E+05
0004261   7.5700E+07 -3.4087E+05  1.5427E+06
0004262   7.6518E+07  1.0015E+06 -1.3402E+06
0004263   7.3664E+07  3.1417E+06 -5.8155E+04
0004264   7.4977E+07 -1.3846E+05  3.6377E+04
0004265   7.4607E+07 -6.2400E+05 -2.7072E+05
0004266   7.5253E+07 -2.9362E+06  1.4948E+06
0004267   7.4894E+07 -5.1233E+05  5.1024E+04
0004268   7.5147E+07 -1.8810E+06  1.2242E+04
0004269   7.6178E+07  4.8291E+05 -1.6621E+06
0004270   7.6574E+07 -4.1387E+05 -2.8759E+05
0004271   7.5049E+07  5.6041E+05  7.2292E+04
0004272   7.5873E+07  6.9160E+04 -1.0530E+06
0004273   7.6810E+07 -5.2591E+03  9.4688E+05
0004274   7.6063E+07 -2.0799E+05  2.4045E+06
0004275   7.5702E+07  1.5627E+06 -8.4912E+04
0004276   7.4394E+07  4.1414E+06 -9.5969E+05
0004277   7.4435E+07 -3.7230E+05 -1.9361E+06
0004278   7.4149E+07 -1.1146E+06  2.5352E+05
0004279   7.3727E+07  1.1180E+06 -5.4998E+05
0004280   7.6941E+07 -9.4888E+05 -2.4511E+05
0004281   7.4191E+07  1.3245E+06  1.3136E+06
0004282   7.3997E+07  1.2842E+06  1.1802E+06
0004283   7.5324E+07 -6.2575E+05  1.4891E+06
0004284   7.7826E+07 -2.1622E+06  9.9733E+05
0004285   7.4549E+07  9.7465E+05  2.5546E+06
0004286   7.5942E+07  6.3552E+05  2.1789E+05
0004287   7.4734E+07 -2.8880E+06 -3.5476E+05
0004288   7.3152E+07  5.8532E+05  1.3526E+06
0004289   7.5600E+07 -1.4012E+05 -1.3872E+06
0004290   7.6875E+07 -7.4511E+05  1.8442E+06
0004291   7.3769E+07  2.1588E+06 -7.3750E+05
0004292   7.5307E+07 -2.8489E+05 -7.8886E+05
0004293   7.4033E+07  1.0752E+06  7.3616E+05
0004294   7.5036E+07 -1.2442E+06 -7.5997E+05
0004295   7.5654E+07  1.1053E+06  6.8478E+05
0004296   7.5149E+07  7.6026E+05 -2.8868E+06
0004297   7.6590E+07  1.9435E+06  2.0765E+06
0004298   7.4158E+07 -7.4310E+05  4.8481E+05
0004299   7.5182E+07  2.8383E+06 -1.9313E+06
0004300   7.5971E+07 -2.9773E+05  2.6557E+05
0004301   7.4357E+07  7.3018E+05  7.2825E+05
0004302   7.3714E+07  8.0531E+05 -2.0170E+06
0004303   7.3566E+07 -2.4702E+06  1.9928E+06
0004304   7.5056E+07 -3.3755E+06 -5.8943E+05
0004305   7.3167E+07 -2.0315E+06  1.3843E+06
0004306   7.5555E+07 -1.4285E+06  2.0388E+05
0004307   7.3355E+07 -1.1022E+06 -3.4591E+05
0004308   7.5361E+07  3.2564E+06 -3.9222E+06
0004309   7.4466E+07 -8.3491E+05  9.3352E+04
0004310   7.4149E+07  2.6026E+06 -1.2335E+06
0004311   7.4364E+07  9.6234E+05  5.3865E+05
0004312   7.6256E+07 -2.2943E+06 -2.7358E+05
0004313   7.6430E+07 -7.1212E+05  1.0930E+06
0004314   7.2706E+07  2.5666E+05  1.8125E+06
0004315   7.5179E+07  6.9573E+05 -7.4787E+05
0004316   7.4070E+07  1.9319E+06 -4.3895E+06
0004317   7.4279E+07 -4.1970E+03 -1.0124E+06
0004318   7.4904E+07 -9.9119E+05  1.0209E+06
0004319   7.3658E+07 -7.1156E+05 -2.8791E+06
0004320   7.4551E+07  1.0224E+07 -2.0407E+06
0004321   7.5025E+07 -5.4219E+05  1.1963E+06
0004322   7.2127E+07 -5.5350E+06  9.2137E+04
0004323   7.4899E+07  9.6442E+05 -1.0061E+06
0004324   7.5639E+07  2.1535E+06 -5.4265E+05
0004325   7.4906E+07  1.8769E+06  4.0215E+05
0004326   7.3465E+07 -3.9319E+06  1.1507E+06
0004327   7.5169E+07  3.9597E+05  9.1596E+05
0004328   7.3322E+07 -2.4721E+06  1.9326E+06
0004329   7.5335E+07 -1.1946E+06  3.3797E+04
0004330   7.4790E+07 -6.1169E+05 -2.1133E+06
0004331   7.3995E+07  2.9217E+06  5.3214E+05
0004332   7.5602E+07  2.5867E+06 -1.3778E+06
0004333   7.4664E+07  2.3616E+05 -3.7531E+05
0004334   7.3817E+07 -1.7374E+06  5.0306E+05
0004335   7.3332E+07 -3.1289E+05  1.8753E+06
0004336   7.2957E+07  1.3593E+06 -4.5427E+05
0004337   7.3787E+07  5.0804E+05 -8.9997E+05
0004338   7.6618E+07  4.3725E+06 -1.2627E+06
0004339   7.5853E+07  5.5557E+05 -5.3353E+05
0004340   7.5625E+07 -1.8892E+06  1.8746E+06
0004341   7.7126E+07  2.0115E+06  1.4452E+06
0004342   7.5997E+07 -2.2652E+06 -3.4170E+05
0004343   7.7219E+07 -4.1068E+05  1.5562E+06
0004344   7.5474E+07 -2.6961E+06  1.0899E+06
0004345   7.7112E+07  3.4816E+04 -2.6409E+05
0004346   7.5487E+07  3.0649E+05 -2.2325E+06
0004347   7.4882E+07  1.0646E+06  1.8020E+06
0004348   7.4831E+07 -1.7648E+05  1.9674E+06
0004349   7.5309E+07 -1.3849E+06  1.1489E+06
0004350   7.3964E+07 -5.2629E+05  5.1745E+04
0004351   7.4824E+07  8.2981E+05  6.8846E+05
0004352   7.4663E+07  2.7157E+06 -2.9532E+06
0004353   7.6037E+07  4.9298E+05  2.6693E+06
0004354   7.5642E+07 -1.8419E+06  2.2994E+06
0004355   7.4606E+07 -1.9475E+06 -1.7988E+06
0004356   7.6754E+07 -6.4962E+05 -2.6273E+06
0004357   7.5124E+07 -1.1508E+06 -2.4228E+06
0004358   7.5243E+07  1.2168E+06 -2.1532E+06
0004359   7.4279E+07 -1.5654E+06 -1.2276E+05
0004360   7.5260E+07 -3.0693E+05 -1.3129E+06
0004361   7.3887E+07 -1.7090E+05 -6.9125E+05
0004362   7.5573E+07  3.2177E+06  8.6869E+05
0004363   7.4320E+07 -2.5538E+06  7.6781E+05
0004364   7.3401E+07  3.9058E+05  2.6424E+06
0004365   7.4231E+07  8.7145E+05 -2.7258E+05
0004366   7.6938E+07 -3.0797E+04  3.6848E+06
0004367   7.5921E+07  1.4854E+06  3.3603E+05
0004368   7.4705E+07  1.7640E+06 -3.7415E+06
0004369   7.6325E+07  1.9589E+06 -1.1728E+06
0004370   7.3477E+07 -2.0431E+06 -7.4033E+05
0004371   7.3590E+07  7.9537E+05 -8.5259E+05
0004372   7.3730E+07 -5.5039E+05 -1.5308E+06
0004373   7.4191E+07  6.4921E+05 -2.2942E+05
0004374   7.4462E+07 -4.6604E+03  6.9328E+04
0004375   7.4580E+07 -2.3007E+06  2.5354E+06
0004376   7.6141E+07  8.1234E+05 -1.8095E+05
0004377   7.3246E+07  1.0877E+06  2.0320E+06
0004378   7.5248E+07  4.8737E+05 -6.8473E+05
0004379   7.5257E+07  1.6967E+06 -3.4886E+05
0004380   7.4565E+07 -9.0250E+05  8.8139E+05
0004381   7.3011E+07  1.4128E+05 -1.5012E+06
0004382   7.8055E+07  2.0467E+06 -1.7496E+05
0004383   7.5405E+07 -1.5443E+06  1.8811E+06
0004384   7.5613E+07  1.5504E+06 -3.6577E+06
0004385   7.6904E+07  2.0294E+06 -2.9468E+06
0004386   7.6731E+07  4.6043E+06 -1.6515E+06
0004387   7.7881E+07 -1.2981E+06 -1.7409E+06
0004388   7.2888E+07 -1.6206E+06  1.0623E+06
0004389   7.4495E+07 -3.1335E+06 -3.0718E+06
0004390   7.3976E+07  1.1616E+06  1.5160E+06
0004391   7.5956E+07  1.6066E+06 -2.0758E+06
0004392   7.4904E+07 -2.0005E+06  4.3017E+04
0004393   7.5242E+07 -1.6720E+06  3.3382E+06
0004394   7.4207E+07  1.2514E+06  3.1226E+06
0004395   7.5028E+07  1.3639E+06 -3.2018E+05
0004396   7.2977E+07 -1.5635E+06 -3.9403E+06
0004397   7.5810E+07 -1.7420E+06  5.4641E+05
0004398   7.7852E+07  1.9526E+06  1.2059E+06
0004399   7.5656E+07 -2.1201E+06 -1.0449E+06
0004400   7.6511E+07 -1.3705E+06  1.1910E+06
0004401   7.5989E+07  4.2518E+05  1.2160E+05
0004402   7.5396E+07  1.5768E+06 -1.4994E+06
0004403   7.6095E+07  4.6723E+06  2.7332E+06
0004404   7.4611E+07 -1.6116E+06  2.2407E+06
0004405   7.4372E+07  1.5643E+06 -3.3643E+06
0004406   7.4509E+07 -1.2992E+06 -3.8273E+06
0004407   7.4476E+07 -1.6152E+06 -2.9856E+05
0004408   7.4591E+07  8.3363E+05 -4.1438E+06
0004409   7.4581E+07 -1.7646E+06 -5.5565E+06
0004410   7.7376E+07 -5.8804E+05 -2.4316E+06
0004411   7.0207E+07 -1.3526E+06  1.6518E+07
0004412   7.4250E+07 -1.8353E+05  2.1862E+06
0004413   7.6916E+07 -1.8314E+06  4.7785E+04
0004414   7.3530E+07  9.5825E+05 -1.4886E+06
0004415   7.4726E+07 -5.4719E+05  1.1186E+06
0004416   7.3938E+07 -2.9273E+06  1.8384E+05
0004417   7.2829E+07  4.4778E+06 -2.6860E+05
0004418   7.3476E+07  7.9650E+05  1.6056E+06
0004419   7.5289E+07 -8.3320E+05  1.3596E+06
0004420   7.5110E+07 -3.4534E+06  2.0199E+05
0004421   7.4061E+07 -6.2806E+05 -3.6855E+05
0004422   7.7444E+07 -1.3515E+06 -5.1281E+04
0004423   7.5315E+07  5.3510E+06  1.4332E+06
0004424   7.4897E+07  1.0801E+06  8.2200E+05
0004425   7.4267E+07 -1.4760E+06 -8.6861E+05
0004426   7.6901E+07 -2.3985E+06  6.3581E+05
0004427   7.5906E+07 -2.0246E+06  2.4304E+06
0004428   7.5926E+07 -2.3843E+06  2.9951E+06
0004429   7.6397E+07  6.0843E+05 -1.4598E+06
0004430   7.6070E+07 -7.7966E+05 -1.5598E+06
0004431   7.5590E+07 -1.7983E+06  1.5853E+04
0004432   7.3842E+07 -1.3762E+06 -3.6146E+04
0004433   7.5154E+07 -5.2352E+05 -1.6547E+06
0004434   7.3372E+07 -7.3467E+05  1.9091E+06
0004435   7.4137E+07  1.6615E+06 -1.3721E+06
0004436   7.3236E+07 -1.7302E+06 -4.5003E+05
0004437   7.5429E+07 -6.5602E+05  1.4024E+06
0004438   7.4624E+07  4.7108E+06 -6.0816E+05
0004439   7.4611E+07  2.4156E+06 -1.9722E+06
0004440   7.4804E+07  2.3619E+06 -5.6318E+04
0004441   7.6489E+07 -2.8205E+05  1.7955E+06
0004442   7.6269E+07  4.0294E+05  1.7031E+06
0004443   7.4861E+07 -2.3365E+05  4.9469E+05
0004444   7.6307E+07 -3.0843E+06 -1.6778E+06
0004445   7.5865E+07  7.7898E+05  4.9121E+06
0004446   7.4115E+07 -8.5781E+05 -4.0854E+04
0004447   7.3142E+07 -4.9311E+05  2.3127E+06
0004448   7.5393E+07 -5.6958E+04  3.3671E+06
0004449   7.4979E+07  2.0940E+06  1.6540E+05
0004450   7.6680E+07 -1.6601E+05  1.5858E+06
0004451   7.6859E+07  6.3788E+05 -1.6181E+06
0004452   7.5365E+07 -2.9251E+06  3.2310E+06
0004453   7.5225E+07  2.1604E+05  1.0871E+06
0004454   7.3260E+07 -4.9835E+06  4.6592E+06
0004455   7.5094E+07  1.7056E+06  2.9213E+05
0004456   7.1368E+07 -1.4391E+06  5.7793E+05
0004457   7.5523E+07 -8.7150E+05 -2.0942E+05
0004458   7.6325E+07 -1.5094E+06  3.7110E+05
0004459   7.6144E+07 -4.9811E+05 -2.6710E+06
0004460   7.2891E+07 -1.7319E+05  3.8501E+05
0004461   7.4933E+07  7.5733E+05 -4.7642E+05
0004462   7.5714E+07 -1.4198E+06 -2.7465E+05
0004463   7.4697E+07 -3.3577E+05 -1.0391E+06
0004464   7.2168E+07  1.9298E+05 -5.8074E+05
0004465   7.5353E+07  4.6196E+05  5.6949E+05
0004466   7.4590E+07  3.2783E+05  2.6364E+06
0004467   7.4517E+07  1.4633E+06 -1.4777E+06
0004468   7.5888E+07 -3.3055E+05  4.9189E+05
0004469   7.3751E+07 -6.2429E+05 -3.9995E+05
